dataset,batch_size,learning_rate,momentum,weight_decay,gamma,decay_period,gpu,epochs,seed,k,model,use_project_head,norm_type,save_feat,sampling_size,select_size,attack_epoch,interpolate,classifier,property,attack_feat,begin_range,end_range,target_num,defense,d_para,d_para2,out_para,defend_scope,defend_side,adaptive_noise,norm_threshold,sigma_low,sigma_high,sigma_alpha,curriculum,warmup_epochs,val_ratio,aligned,n_seeds,log_norms,out_csv,device,accuracy,auc,precision,recall,gnd_frac,pred_frac,used_time
adult,64,0.01,0.0,3e-05,0.97,1,0,20,4,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_output,0,100,100,gauss_noise,0.05,1.0,-1.0,victim_only,grad,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8410,0.8975,0.7270,0.5420,0.6635,0.6833,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,4,3,mlp2,1,1,0,2000,0,18,200,en-XGB,sex,all,0,100,100,gauss_noise,0.05,1.0,-1.0,victim_only,grad,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8410,0.8975,0.7270,0.5420,0.6635,0.6464,40
adult,64,0.01,0.0,3e-05,0.97,1,0,20,0,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_grad,0,100,100,gauss_noise,0.05,1.0,0.05,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8390,0.8949,0.6793,0.6258,0.6635,0.4529,9
adult,64,0.01,0.0,3e-05,0.97,1,0,20,0,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_output,0,100,100,gauss_noise,0.05,1.0,0.05,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8390,0.8949,0.6793,0.6258,0.6635,0.6329,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,0,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_grad,0,100,100,gauss_noise,0.05,1.0,0.05,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8390,0.8949,0.6793,0.6258,0.6635,0.6355,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,0,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_output,0,100,100,gauss_noise,0.05,1.0,0.05,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8390,0.8949,0.6793,0.6258,0.6635,0.6455,7
adult,64,0.01,0.0,3e-05,0.97,1,0,20,0,3,mlp2,1,1,0,2000,0,18,200,en-XGB,sex,all,0,100,100,gauss_noise,0.05,1.0,0.05,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8390,0.8949,0.6793,0.6258,0.6635,0.6052,36
adult,64,0.01,0.0,3e-05,0.97,1,0,20,1,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_grad,0,100,100,gauss_noise,0.05,1.0,0.05,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8421,0.9012,0.6764,0.6580,0.6635,0.4874,9
adult,64,0.01,0.0,3e-05,0.97,1,0,20,1,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_output,0,100,100,gauss_noise,0.05,1.0,0.05,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8421,0.9012,0.6764,0.6580,0.6635,0.7003,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,1,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_grad,0,100,100,gauss_noise,0.05,1.0,0.05,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8421,0.9012,0.6764,0.6580,0.6635,0.6839,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,1,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_output,0,100,100,gauss_noise,0.05,1.0,0.05,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8421,0.9012,0.6764,0.6580,0.6635,0.6722,7
adult,64,0.01,0.0,3e-05,0.97,1,0,20,1,3,mlp2,1,1,0,2000,0,18,200,en-XGB,sex,all,0,100,100,gauss_noise,0.05,1.0,0.05,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8421,0.9012,0.6764,0.6580,0.6635,0.6439,36
adult,64,0.01,0.0,3e-05,0.97,1,0,20,2,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_grad,0,100,100,gauss_noise,0.05,1.0,0.05,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8437,0.8991,0.7046,0.6024,0.6635,0.3536,9
adult,64,0.01,0.0,3e-05,0.97,1,0,20,2,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_output,0,100,100,gauss_noise,0.05,1.0,0.05,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8437,0.8991,0.7046,0.6024,0.6635,0.6547,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,2,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_grad,0,100,100,gauss_noise,0.05,1.0,0.05,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8437,0.8991,0.7046,0.6024,0.6635,0.6787,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,2,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_output,0,100,100,gauss_noise,0.05,1.0,0.05,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8437,0.8991,0.7046,0.6024,0.6635,0.6812,7
adult,64,0.01,0.0,3e-05,0.97,1,0,20,2,3,mlp2,1,1,0,2000,0,18,200,en-XGB,sex,all,0,100,100,gauss_noise,0.05,1.0,0.05,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8437,0.8991,0.7046,0.6024,0.6635,0.5977,36
adult,64,0.01,0.0,3e-05,0.97,1,0,20,3,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_grad,0,100,100,gauss_noise,0.05,1.0,0.05,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8426,0.8998,0.7083,0.5867,0.6635,0.5099,9
adult,64,0.01,0.0,3e-05,0.97,1,0,20,3,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_output,0,100,100,gauss_noise,0.05,1.0,0.05,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8426,0.8998,0.7083,0.5867,0.6635,0.6405,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,3,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_grad,0,100,100,gauss_noise,0.05,1.0,0.05,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8426,0.8998,0.7083,0.5867,0.6635,0.6596,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,3,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_output,0,100,100,gauss_noise,0.05,1.0,0.05,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8426,0.8998,0.7083,0.5867,0.6635,0.6645,7
adult,64,0.01,0.0,3e-05,0.97,1,0,20,3,3,mlp2,1,1,0,2000,0,18,200,en-XGB,sex,all,0,100,100,gauss_noise,0.05,1.0,0.05,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8426,0.8998,0.7083,0.5867,0.6635,0.6259,36
adult,64,0.01,0.0,3e-05,0.97,1,0,20,4,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_grad,0,100,100,gauss_noise,0.05,1.0,0.05,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8428,0.8992,0.7080,0.5889,0.6635,0.4703,9
adult,64,0.01,0.0,3e-05,0.97,1,0,20,4,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_output,0,100,100,gauss_noise,0.05,1.0,0.05,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8428,0.8992,0.7080,0.5889,0.6635,0.6571,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,4,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_grad,0,100,100,gauss_noise,0.05,1.0,0.05,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8428,0.8992,0.7080,0.5889,0.6635,0.6854,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,4,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_output,0,100,100,gauss_noise,0.05,1.0,0.05,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8428,0.8992,0.7080,0.5889,0.6635,0.6892,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,4,3,mlp2,1,1,0,2000,0,18,200,en-XGB,sex,all,0,100,100,gauss_noise,0.05,1.0,0.05,victim_only,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8428,0.8992,0.7080,0.5889,0.6635,0.6383,36
adult,64,0.01,0.0,3e-05,0.97,1,0,20,0,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_grad,0,100,100,gauss_noise,0.05,1.0,0.05,both,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8411,0.8959,0.6994,0.5949,0.6635,0.5002,9
adult,64,0.01,0.0,3e-05,0.97,1,0,20,0,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_output,0,100,100,gauss_noise,0.05,1.0,0.05,both,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8411,0.8959,0.6994,0.5949,0.6635,0.6550,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,0,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_grad,0,100,100,gauss_noise,0.05,1.0,0.05,both,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8411,0.8959,0.6994,0.5949,0.6635,0.5323,9
adult,64,0.01,0.0,3e-05,0.97,1,0,20,0,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_output,0,100,100,gauss_noise,0.05,1.0,0.05,both,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8411,0.8959,0.6994,0.5949,0.6635,0.6657,7
adult,64,0.01,0.0,3e-05,0.97,1,0,20,0,3,mlp2,1,1,0,2000,0,18,200,en-XGB,sex,all,0,100,100,gauss_noise,0.05,1.0,0.05,both,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8411,0.8959,0.6994,0.5949,0.6635,0.5749,36
adult,64,0.01,0.0,3e-05,0.97,1,0,20,1,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_grad,0,100,100,gauss_noise,0.05,1.0,0.05,both,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8407,0.8954,0.6944,0.6024,0.6635,0.5727,9
adult,64,0.01,0.0,3e-05,0.97,1,0,20,1,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_output,0,100,100,gauss_noise,0.05,1.0,0.05,both,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8407,0.8954,0.6944,0.6024,0.6635,0.6914,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,1,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_grad,0,100,100,gauss_noise,0.05,1.0,0.05,both,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8407,0.8954,0.6944,0.6024,0.6635,0.5268,9
adult,64,0.01,0.0,3e-05,0.97,1,0,20,1,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_output,0,100,100,gauss_noise,0.05,1.0,0.05,both,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8407,0.8954,0.6944,0.6024,0.6635,0.6640,7
adult,64,0.01,0.0,3e-05,0.97,1,0,20,1,3,mlp2,1,1,0,2000,0,18,200,en-XGB,sex,all,0,100,100,gauss_noise,0.05,1.0,0.05,both,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8407,0.8954,0.6944,0.6024,0.6635,0.5950,36
adult,64,0.01,0.0,3e-05,0.97,1,0,20,2,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_grad,0,100,100,gauss_noise,0.05,1.0,0.05,both,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8426,0.8987,0.7043,0.5949,0.6635,0.4990,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,2,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_output,0,100,100,gauss_noise,0.05,1.0,0.05,both,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8426,0.8987,0.7043,0.5949,0.6635,0.6503,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,2,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_grad,0,100,100,gauss_noise,0.05,1.0,0.05,both,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8426,0.8987,0.7043,0.5949,0.6635,0.5312,9
adult,64,0.01,0.0,3e-05,0.97,1,0,20,2,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_output,0,100,100,gauss_noise,0.05,1.0,0.05,both,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8426,0.8987,0.7043,0.5949,0.6635,0.6740,9
adult,64,0.01,0.0,3e-05,0.97,1,0,20,2,3,mlp2,1,1,0,2000,0,18,200,en-XGB,sex,all,0,100,100,gauss_noise,0.05,1.0,0.05,both,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8426,0.8987,0.7043,0.5949,0.6635,0.5976,36
adult,64,0.01,0.0,3e-05,0.97,1,0,20,3,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_grad,0,100,100,gauss_noise,0.05,1.0,0.05,both,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8401,0.8982,0.6817,0.6286,0.6635,0.5261,9
adult,64,0.01,0.0,3e-05,0.97,1,0,20,3,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_output,0,100,100,gauss_noise,0.05,1.0,0.05,both,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8401,0.8982,0.6817,0.6286,0.6635,0.6321,9
adult,64,0.01,0.0,3e-05,0.97,1,0,20,3,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_grad,0,100,100,gauss_noise,0.05,1.0,0.05,both,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8401,0.8982,0.6817,0.6286,0.6635,0.4605,9
adult,64,0.01,0.0,3e-05,0.97,1,0,20,3,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_output,0,100,100,gauss_noise,0.05,1.0,0.05,both,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8401,0.8982,0.6817,0.6286,0.6635,0.6572,7
adult,64,0.01,0.0,3e-05,0.97,1,0,20,3,3,mlp2,1,1,0,2000,0,18,200,en-XGB,sex,all,0,100,100,gauss_noise,0.05,1.0,0.05,both,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8401,0.8982,0.6817,0.6286,0.6635,0.5611,36
adult,64,0.01,0.0,3e-05,0.97,1,0,20,4,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_grad,0,100,100,gauss_noise,0.05,1.0,0.05,both,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8438,0.8989,0.7173,0.5783,0.6635,0.4754,9
adult,64,0.01,0.0,3e-05,0.97,1,0,20,4,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_output,0,100,100,gauss_noise,0.05,1.0,0.05,both,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8438,0.8989,0.7173,0.5783,0.6635,0.6194,9
adult,64,0.01,0.0,3e-05,0.97,1,0,20,4,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_grad,0,100,100,gauss_noise,0.05,1.0,0.05,both,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8438,0.8989,0.7173,0.5783,0.6635,0.5056,9
adult,64,0.01,0.0,3e-05,0.97,1,0,20,4,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_output,0,100,100,gauss_noise,0.05,1.0,0.05,both,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8438,0.8989,0.7173,0.5783,0.6635,0.6460,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,4,3,mlp2,1,1,0,2000,0,18,200,en-XGB,sex,all,0,100,100,gauss_noise,0.05,1.0,0.05,both,both,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8438,0.8989,0.7173,0.5783,0.6635,0.5653,36
adult,64,0.01,0.0,3e-05,0.97,1,0,20,0,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_grad,0,100,100,gauss_noise,0.0,1.0,0.1,victim_only,output,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8438,0.8992,0.7153,0.5821,0.6635,0.6385,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,0,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_output,0,100,100,gauss_noise,0.0,1.0,0.1,victim_only,output,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8438,0.8992,0.7153,0.5821,0.6635,0.6692,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,0,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_grad,0,100,100,gauss_noise,0.0,1.0,0.1,victim_only,output,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8438,0.8992,0.7153,0.5821,0.6635,0.6319,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,0,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_output,0,100,100,gauss_noise,0.0,1.0,0.1,victim_only,output,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8438,0.8992,0.7153,0.5821,0.6635,0.6498,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,0,3,mlp2,1,1,0,2000,0,18,200,en-XGB,sex,all,0,100,100,gauss_noise,0.0,1.0,0.1,victim_only,output,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8438,0.8992,0.7153,0.5821,0.6635,0.6495,36
adult,64,0.01,0.0,3e-05,0.97,1,0,20,1,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_grad,0,100,100,gauss_noise,0.0,1.0,0.1,victim_only,output,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8439,0.9008,0.7169,0.5796,0.6635,0.6925,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,1,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_output,0,100,100,gauss_noise,0.0,1.0,0.1,victim_only,output,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8439,0.9008,0.7169,0.5796,0.6635,0.6730,9
adult,64,0.01,0.0,3e-05,0.97,1,0,20,1,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_grad,0,100,100,gauss_noise,0.0,1.0,0.1,victim_only,output,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8439,0.9008,0.7169,0.5796,0.6635,0.6874,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,1,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_output,0,100,100,gauss_noise,0.0,1.0,0.1,victim_only,output,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8439,0.9008,0.7169,0.5796,0.6635,0.6802,7
adult,64,0.01,0.0,3e-05,0.97,1,0,20,1,3,mlp2,1,1,0,2000,0,18,200,en-XGB,sex,all,0,100,100,gauss_noise,0.0,1.0,0.1,victim_only,output,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8439,0.9008,0.7169,0.5796,0.6635,0.6798,36
adult,64,0.01,0.0,3e-05,0.97,1,0,20,2,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_grad,0,100,100,gauss_noise,0.0,1.0,0.1,victim_only,output,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8447,0.9010,0.7170,0.5846,0.6635,0.6735,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,2,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_output,0,100,100,gauss_noise,0.0,1.0,0.1,victim_only,output,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8447,0.9010,0.7170,0.5846,0.6635,0.6463,9
adult,64,0.01,0.0,3e-05,0.97,1,0,20,2,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_grad,0,100,100,gauss_noise,0.0,1.0,0.1,victim_only,output,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8447,0.9010,0.7170,0.5846,0.6635,0.6744,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,2,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_output,0,100,100,gauss_noise,0.0,1.0,0.1,victim_only,output,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8447,0.9010,0.7170,0.5846,0.6635,0.6765,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,2,3,mlp2,1,1,0,2000,0,18,200,en-XGB,sex,all,0,100,100,gauss_noise,0.0,1.0,0.1,victim_only,output,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8447,0.9010,0.7170,0.5846,0.6635,0.6640,32
adult,64,0.01,0.0,3e-05,0.97,1,0,20,3,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_grad,0,100,100,gauss_noise,0.0,1.0,0.1,victim_only,output,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8441,0.9014,0.7153,0.5842,0.6635,0.6466,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,3,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_output,0,100,100,gauss_noise,0.0,1.0,0.1,victim_only,output,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8441,0.9014,0.7153,0.5842,0.6635,0.6401,9
adult,64,0.01,0.0,3e-05,0.97,1,0,20,3,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_grad,0,100,100,gauss_noise,0.0,1.0,0.1,victim_only,output,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8441,0.9014,0.7153,0.5842,0.6635,0.6536,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,3,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_output,0,100,100,gauss_noise,0.0,1.0,0.1,victim_only,output,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8441,0.9014,0.7153,0.5842,0.6635,0.6782,7
adult,64,0.01,0.0,3e-05,0.97,1,0,20,3,3,mlp2,1,1,0,2000,0,18,200,en-XGB,sex,all,0,100,100,gauss_noise,0.0,1.0,0.1,victim_only,output,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8441,0.9014,0.7153,0.5842,0.6635,0.6597,36
adult,64,0.01,0.0,3e-05,0.97,1,0,20,4,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_grad,0,100,100,gauss_noise,0.0,1.0,0.1,victim_only,output,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8440,0.9004,0.7134,0.5867,0.6635,0.7011,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,4,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_output,0,100,100,gauss_noise,0.0,1.0,0.1,victim_only,output,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8440,0.9004,0.7134,0.5867,0.6635,0.6604,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,4,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_grad,0,100,100,gauss_noise,0.0,1.0,0.1,victim_only,output,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8440,0.9004,0.7134,0.5867,0.6635,0.6804,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,4,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,a_output,0,100,100,gauss_noise,0.0,1.0,0.1,victim_only,output,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8440,0.9004,0.7134,0.5867,0.6635,0.6739,7
adult,64,0.01,0.0,3e-05,0.97,1,0,20,4,3,mlp2,1,1,0,2000,0,18,200,en-XGB,sex,all,0,100,100,gauss_noise,0.0,1.0,0.1,victim_only,output,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8440,0.9004,0.7134,0.5867,0.6635,0.6736,32
adult,64,0.01,0.0,3e-05,0.97,1,0,20,0,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_grad,0,100,100,gauss_noise,0.0,1.0,0.2,victim_only,output,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8424,0.8977,0.7114,0.5796,0.6635,0.6337,8
adult,64,0.01,0.0,3e-05,0.97,1,0,20,0,3,mlp2,1,1,0,2000,0,18,200,XGB,sex,b_output,0,100,100,gauss_noise,0.0,1.0,0.2,victim_only,output,0,0.0,0.005,0.05,0.05,0,10,0.3,1,5,0,res_s1_adult.csv,cuda,0.8424,0.8977,0.7114,0.5796,0.6635,0.6659,8
